,Created_at,agg_neg,agg_nue,agg_pos,number of tweets
469,2021-04-15,0.1398950987130817,0.6788489747268097,0.18125592352803827,277
470,2021-04-16,0.14018662552672181,0.6875701420334348,0.17224323018591722,444
471,2021-04-17,0.13501041055631902,0.6804822567967135,0.18450733391193652,266
472,2021-04-18,0.1772506241506371,0.6624670600701474,0.1602823159188234,259
473,2021-04-19,0.21095925517333924,0.6360645976975863,0.15297614335911974,552
474,2021-04-20,0.17885094461296758,0.6021453825314304,0.21900367581755809,483
475,2021-04-21,0.19052135653913932,0.6610648547395727,0.1484137852075142,343
476,2021-04-22,0.16033381636335559,0.6789589437734663,0.16070723496404798,381
477,2021-04-23,0.17102292678916642,0.6699962774397643,0.15898079721798636,434
478,2021-04-24,0.13466850064443883,0.6376145743519809,0.22771691957901458,386
479,2021-04-25,0.11689282565583634,0.7117175851128578,0.17138958538310722,316
480,2021-04-26,0.1461177421907112,0.6598269316258868,0.19405532782882753,473
481,2021-04-27,0.15965256833869254,0.6529308335039794,0.18741659888819293,445
482,2021-04-28,0.15773133483480012,0.6598400697489083,0.182428595986621,379
483,2021-04-29,0.13892235935798664,0.6363044944054999,0.2247731497177974,323
484,2021-04-30,0.16970694637801026,0.6006661169218719,0.22962693169653536,250
485,2021-05-01,0.13012045222313554,0.662784914203899,0.20709463234479505,207
486,2021-05-02,0.13046971446347633,0.6603616533043871,0.20916863861781224,220
487,2021-05-03,0.14963237660854156,0.673282952079983,0.1770846751652331,279
488,2021-05-04,0.15973668088708823,0.6570017707909842,0.1832615490630501,285
489,2021-05-05,0.14308952190325294,0.6660729125451862,0.19083756901328636,275
490,2021-05-06,0.14014571848874324,0.6455836085127794,0.2142706730624323,245
491,2021-05-07,0.08339018330125302,0.7580957763105887,0.15851404251821374,483
492,2021-05-08,0.13046856036814955,0.6966819696169272,0.1728494691301412,456
493,2021-05-09,0.2155518639871993,0.5563497417209241,0.22809840147485316,327
494,2021-05-10,0.22488009186485913,0.581942056360811,0.19317785163166126,337
495,2021-05-11,0.13867078386792067,0.6438180164571109,0.21751119808544292,458
496,2021-05-12,0.27264160781866464,0.5997413525396168,0.1276170364791185,255
497,2021-05-16,0.3012499158704477,0.5542927673075979,0.14445731807393367,87
498,2021-05-17,0.19077790805025993,0.6505421683831483,0.1586799214738295,481
499,2021-05-18,0.17616639693872846,0.6415675948797445,0.1822660051891464,458
500,2021-05-19,0.227381389134979,0.6027349674849567,0.16988364390774166,455
501,2021-05-20,0.13300511246124838,0.6147944592173445,0.25220042359400485,462
502,2021-05-21,0.14808306635940996,0.6484000343284481,0.20351690120042384,475
503,2021-05-22,0.150712941497974,0.6479322255829522,0.20135483403652782,427
504,2021-05-23,0.19725355226573937,0.6205986526208367,0.18214779424720676,470
505,2021-05-24,0.1473742911291999,0.6496378234815937,0.2029878807015188,441
506,2021-05-25,0.12050469193971679,0.703261148723274,0.17623415012658142,460
507,2021-05-26,0.131990128088223,0.6909487750930341,0.1770610951304108,304
508,2021-05-27,0.1591362845554707,0.661571539668384,0.17929217277054899,308
509,2021-05-28,0.123180801545606,0.6876009656717071,0.18921823134266447,277
510,2021-05-29,0.13637268619043424,0.6740929931514378,0.18953431873685075,262
511,2021-05-30,0.15932999182100593,0.6660442808725959,0.17462572115342906,219
512,2021-05-31,0.12436534148472088,0.6831222925459762,0.19251236557135692,220
513,2021-06-01,0.13458610717218894,0.6696435423982237,0.19577034995877707,311
514,2021-06-02,0.12777563939642275,0.6821024110339148,0.1901219431253448,384
515,2021-06-03,0.1465842191830128,0.7073471227722978,0.14606866057820067,402
516,2021-06-04,0.24332763417960518,0.5757042993624195,0.18096806617284333,382
517,2021-06-05,0.24734730393628682,0.5885441667500351,0.16410852570981221,450
518,2021-06-06,0.16422320263755336,0.6666593979817176,0.1691173959712499,369
519,2021-06-07,0.1439851442246792,0.6628969803926598,0.19311786764269562,479
520,2021-06-08,0.1720338928935959,0.6457424938937388,0.1822236048629425,332
521,2021-06-09,0.13620744341541857,0.6760070554607425,0.18778549470176975,385
522,2021-06-10,0.142536238095035,0.6675787604821652,0.18988499721619095,343
523,2021-06-11,0.13617852532764382,0.6333390872662075,0.23048238984589367,484
524,2021-06-12,0.13080601171708095,0.6511566199569221,0.21803735956829629,276
525,2021-06-13,0.16034522102528426,0.6570194550767404,0.18263531972569727,339
526,2021-06-14,0.10968080711148674,0.7235522018655118,0.16676697936792448,284
527,2021-06-15,0.14047516225232737,0.6684078029247439,0.19111702983871406,337
528,2021-06-16,0.13615661149843164,0.6606573944486926,0.2031859889344363,311
529,2021-06-17,0.1489221225913425,0.6315433847670429,0.2195344862083344,304
530,2021-06-18,0.13533569002733123,0.6674311320787519,0.19723317674625715,240
531,2021-06-19,0.14774619809293185,0.6298952804112837,0.22235852170677287,178
532,2021-06-20,0.1401208010635701,0.6812396111406266,0.1786395821260938,196
533,2021-06-21,0.1598451932957206,0.6603748631678084,0.17977994107023484,288
534,2021-06-22,0.15782138054973488,0.6897437275326876,0.152434885721558,270
535,2021-06-23,0.16693241248532498,0.6679662645730003,0.16510131555890956,315
536,2021-06-24,0.1314516089903679,0.6800157215989697,0.18853266385143871,366
537,2021-06-25,0.14752992517176486,0.665204857261409,0.18726521070749277,380
538,2021-06-26,0.1689603717168523,0.6863202183368251,0.1447194080405577,216
539,2021-06-27,0.14962494526427936,0.6498467342204481,0.2005283223910337,285
540,2021-06-28,0.1178825210731405,0.572739232190811,0.3093782459484268,472
541,2021-06-29,0.12221124636181133,0.6523155670505435,0.22547318264780317,357
542,2021-06-30,0.1652637194113594,0.6355960813428435,0.1991401937883738,268
543,2021-07-01,0.1323753610295904,0.6736747699321594,0.19394985905127962,331
544,2021-07-02,0.16620557135969227,0.6477628872584631,0.18603154108895043,410
545,2021-07-03,0.15405153725348053,0.6488821323244826,0.19706632613900266,295
546,2021-07-04,0.12690347440789282,0.6252225403949548,0.24787397748004933,256
547,2021-07-05,0.138153050166502,0.6396702265438718,0.22217672039748654,216
548,2021-07-06,0.1498949694602305,0.6501667608648963,0.1999382668950725,290
549,2021-07-07,0.16239707080824395,0.688874971120048,0.14872795495648244,273
550,2021-07-08,0.15368198531939098,0.6625285854749295,0.1837894272667754,302
551,2021-07-09,0.1662206273343551,0.6676979138862807,0.16608145734166518,310
552,2021-07-10,0.15235285588693312,0.6271133043640418,0.2205338378724573,270
553,2021-07-11,0.127661108844858,0.6493445266824931,0.22299435988216942,204
554,2021-07-12,0.14525175192226142,0.683665646865421,0.17108259799519696,283
555,2021-07-13,0.17660032631717565,0.680582918328259,0.14281675227734048,260
556,2021-07-14,0.18311003790962355,0.6636979165954091,0.15319204201537517,326
557,2021-07-15,0.1692955812103438,0.6485552745414461,0.18214914301421603,286
558,2021-07-16,0.1307262530059787,0.6750960764838004,0.1941776653932677,246
559,2021-07-17,0.14115601499133182,0.6781829551998025,0.18066102698172434,273
560,2021-07-18,0.1476162026794394,0.6760734603583844,0.17631033343032043,241
561,2021-07-19,0.15921729039473995,0.6602910467716769,0.1804916669924921,384
562,2021-07-20,0.1296030662763457,0.675884744543687,0.19451218723521774,322
563,2021-07-21,0.12322762366003928,0.6984551345079932,0.17831723557708784,448
564,2021-07-22,0.1260644446044877,0.7037429295184653,0.1701926267166753,299
565,2021-07-23,0.15798160771566486,0.6573332519884187,0.18468513414157445,290
566,2021-07-24,0.1417127137232691,0.6778440869038955,0.18044319466250847,303
567,2021-07-25,0.14791096978779178,0.6604172947140877,0.19167172976531363,296
568,2021-07-26,0.14249774993970243,0.6614287989821614,0.19607344665876933,476
569,2021-07-27,0.1483266019246162,0.6654762980382914,0.1861970949530841,433
570,2021-07-28,0.14331813372796223,0.682673132321906,0.17400873631394084,344
571,2021-07-29,0.16726216825107434,0.6566018491813445,0.17613598222280336,431
572,2021-07-30,0.159353195460654,0.6384758313230103,0.20217097079139407,311
573,2021-07-31,0.11540021670770695,0.7084632420377427,0.17613653996702802,223
574,2021-08-01,0.14050822797656284,0.6459095020733646,0.2135822628537592,207
575,2021-08-02,0.12109124965301464,0.6262630840417748,0.2526456623500782,304
576,2021-08-03,0.13366578047261343,0.698091725653259,0.1682424878202206,262
577,2021-08-04,0.14660352313572073,0.6700922184224778,0.18330425793979535,261
578,2021-08-05,0.20074794904129387,0.6561887677109894,0.14306328147746486,479
579,2021-08-06,0.19593000848687656,0.6391450840347119,0.16492490448376357,417
580,2021-08-07,0.1363286864122901,0.6402554885695249,0.22341582221151923,230
581,2021-08-08,0.13776570502347424,0.6382509025147681,0.22398338863371017,169
582,2021-08-09,0.172421818189718,0.6116189874817682,0.21595919515754847,228
583,2021-08-10,0.1474292773508619,0.6336105319274697,0.21896019278048212,247
584,2021-08-11,0.1532730547014446,0.6751027984566206,0.17162414200586476,223
585,2021-08-12,0.1710034498691591,0.6708304439898047,0.15816609699661882,246
586,2021-08-13,0.15459086927954957,0.6803243308873121,0.16508479440684973,212
587,2021-08-14,0.15837864821123046,0.6733006698839049,0.1683206745413852,197
588,2021-08-15,0.16075900697243412,0.6811757302871136,0.15806525897086554,184
589,2021-08-16,0.15732758915815853,0.6628857202523842,0.17978668447721058,349
590,2021-08-17,0.16534234214180402,0.6275296824963137,0.2071279715069012,367
591,2021-08-18,0.14054423004560176,0.6728648939143708,0.18659087650734724,268
592,2021-08-19,0.15567774860042316,0.6581878877462054,0.1861343598914317,302
593,2021-08-20,0.14463227082514227,0.6702303170730564,0.18513741086786403,478
594,2021-08-21,0.15164588548664892,0.6490529639031074,0.19930114768680215,275
595,2021-08-22,0.16709448054660794,0.6465223853718112,0.18638313178153643,227
596,2021-08-23,0.16776562746393592,0.6680921801903656,0.16414218656760174,301
597,2021-08-25,0.15195983273887104,0.6893686265779523,0.1586715410559798,222
598,2021-08-26,0.13100538509378198,0.6342314487003928,0.23476316243664772,323
599,2021-08-27,0.1306226030006959,0.5976367338765057,0.27174066137567293,353
600,2021-08-28,0.17389610702402952,0.6402794457073555,0.18582443888550737,231
601,2021-08-29,0.13805507552502028,0.6608485773487185,0.2010963415908475,207
602,2021-08-30,0.17675373555245347,0.6536623633810559,0.16958389772260243,241
603,2021-08-31,0.12617854667536973,0.6464141034630662,0.22740734679174238,269
604,2021-09-01,0.1610733292200306,0.6524377061298151,0.1864889613681416,305
605,2021-09-02,0.15917079892038435,0.6575010063034739,0.18332818859621003,255
606,2021-09-03,0.1947525582374524,0.6292944129762355,0.17595302663423015,299
607,2021-09-04,0.15474182802057387,0.6464544894204693,0.19880368038193402,244
608,2021-09-05,0.18450616981201048,0.6487190005068353,0.16677482137106114,234
609,2021-09-06,0.1518039114792831,0.6285375493717424,0.21965853002284452,299
610,2021-09-07,0.15546525415438467,0.6687065426545973,0.1758281931175949,278
611,2021-09-08,0.1564887833351403,0.6782535302258749,0.16525768048979483,415
612,2021-09-09,0.15165208604315988,0.6537738960927328,0.19457401731177312,314
613,2021-09-10,0.13578321958323092,0.6094340543876696,0.25478272262506885,345
614,2021-09-11,0.1294429445834888,0.6256340712356265,0.24492298176748065,252
615,2021-09-12,0.12951692637228487,0.5681845634722241,0.3022985020926012,274
616,2021-09-13,0.1634917904791569,0.6379266538274051,0.19858155334155375,279
617,2021-09-14,0.17514135291153984,0.6399213814267608,0.18493726094914092,250
618,2021-09-15,0.1601696771303849,0.6206604732140466,0.2191698390835505,220
619,2021-09-16,0.18090468060162684,0.6360401454052165,0.18305516801725535,247
620,2021-09-17,0.13266604840163138,0.5467925356787174,0.3205414122831228,329
621,2021-09-18,0.11415288240235728,0.4889322633012539,0.39691485940497306,337
622,2021-09-19,0.12192367499544357,0.6735120417285333,0.2045642754436632,178
623,2021-09-20,0.15459060339917224,0.6654847365974336,0.1799246527231045,270
624,2021-09-21,0.16981809430235167,0.6421811848501621,0.1880007157394565,227
625,2021-09-22,0.14655926858610238,0.649030017035548,0.20441071253058074,250
626,2021-09-23,0.15006995723734493,0.6665953381077566,0.18333470229764562,290
627,2021-09-24,0.17025210824040368,0.662836005404532,0.16691187906550942,257
628,2021-09-25,0.15245503293523172,0.6007386650705264,0.24680630298156686,268
629,2021-09-26,0.16004072692997848,0.6239093433677072,0.2160499259782601,222
630,2021-09-27,0.14461883778145332,0.6774947255053821,0.1778864315750373,279
631,2021-09-28,0.15389830372358299,0.6535500985187254,0.19255159486750617,223
632,2021-09-29,0.16148283401016664,0.6565527113457778,0.18196445039516132,253
633,2021-09-30,0.20003757206528,0.632188725803333,0.16777370354143883,220
634,2021-10-01,0.15313743028116455,0.6882251816932525,0.1586373822207652,235
635,2021-10-02,0.13552038238019332,0.6602733697023754,0.20420624118685998,301
636,2021-10-03,0.1411079163133181,0.650907480115855,0.2079845994976229,248
637,2021-10-04,0.12626685059944756,0.684241862682876,0.18949128427561987,384
638,2021-10-05,0.1494162311415443,0.6702082542828156,0.18037551243978953,328
639,2021-10-06,0.10948924873322202,0.5756592188595641,0.3148515287424431,448
640,2021-10-07,0.1333805864926093,0.663799624609658,0.20281978789954236,462
641,2021-10-08,0.14573397980653632,0.6699832407085957,0.18428277960732492,463
642,2021-10-09,0.1264919357990088,0.6438859413545287,0.22962211888876152,300
643,2021-10-10,0.13971714020684417,0.6863733524664066,0.17390949999185898,271
644,2021-10-11,0.1382213091891051,0.6515576449809838,0.21022104743068587,333
645,2021-10-12,0.13563758159441766,0.6490781048987637,0.21528431963120642,294
646,2021-10-13,0.14564474859908838,0.663260177498236,0.19109507092933056,303
647,2021-10-14,0.17041196559057384,0.6918021074724213,0.13778592112609903,306
648,2021-10-15,0.14166235082124312,0.6651144455504551,0.1932232002839038,331
649,2021-10-16,0.12871988803628645,0.6742808896736221,0.19699922749048565,265
650,2021-10-17,0.13804530196961176,0.6766338327127075,0.1853208601759061,307
651,2021-10-18,0.14206912190434667,0.6575437332061793,0.2003871404104622,349
652,2021-10-19,0.13860723135752032,0.77985334343585,0.08153939103293904,441
653,2021-10-20,0.14735382915943088,0.6495263298599413,0.2031198356187731,373
654,2021-10-21,0.13740711462705613,0.6460311975498779,0.21656168351802899,340
655,2021-10-22,0.14990646876519936,0.644763111151167,0.20533041638203348,369
656,2021-10-23,0.12222014026740442,0.7164493542554744,0.16133049344990041,262
657,2021-10-24,0.1681171431380266,0.6315463332078872,0.20033651468280045,281
658,2021-10-25,0.12432546434577894,0.6218483006204347,0.2538262336976237,362
659,2021-10-26,0.14394825530371227,0.6430200723933635,0.2130316728419285,435
660,2021-10-27,0.15262728670539538,0.6411809317467838,0.20619177637585004,279
661,2021-10-28,0.14749333980915003,0.638331737463523,0.2141749199145248,391
662,2021-10-29,0.14783712906388682,0.6535143146186098,0.19864855343713878,251
663,2021-11-19,0.13136435717464492,0.7301062969171574,0.13852936616820388,145
664,2021-11-20,0.17073119235392845,0.6373631753122558,0.19190563564696797,302
665,2021-11-21,0.16672693435584232,0.6881789794304594,0.14509409343629792,350
666,2021-11-22,0.15149278958537607,0.6595033483924415,0.18900386136906883,463
667,2021-11-23,0.14455660507934623,0.6399358654747164,0.2155075229682764,470
668,2021-11-24,0.1478193609312844,0.6426791225338326,0.20950151476396464,423
669,2021-11-25,0.13592430038586215,0.6284905846266189,0.2355851115207673,285
670,2021-11-26,0.13347115885343136,0.701284965652638,0.16524386936710628,281
671,2021-11-27,0.1602879971926949,0.6377468939257117,0.20196510540282206,305
672,2021-11-28,0.13961156631708047,0.6663154278128343,0.1940730061925971,254
673,2021-11-29,0.11048133200556659,0.599688739034772,0.28982992692072423,477
674,2021-11-30,0.12274205095208848,0.611683395803368,0.2655745567702891,455
675,2021-12-01,0.1364150966183016,0.647380678679686,0.21620422407720186,474
676,2021-12-02,0.13393837864178346,0.6352949817006065,0.23076664168888003,467
677,2021-12-03,0.13015413189021824,0.6496740414618666,0.22017182532940602,467
678,2021-12-04,0.14086471766912018,0.6607801482343103,0.1983551340939415,355
679,2021-12-05,0.15966868118711716,0.6676373676138534,0.17269394917365757,335
680,2021-12-06,0.17724951903423422,0.6356771218853182,0.18707335937054292,404
681,2021-12-07,0.1278939979325465,0.6387816433431274,0.2333243646801707,289
682,2021-12-08,0.16697834846209766,0.6471769432265326,0.18584470554799076,370
683,2021-12-09,0.13277713178447878,0.6384197503663557,0.22880311015870788,391
684,2021-12-10,0.15102758445801,0.6288248249353107,0.22014758812311735,476
685,2021-12-11,0.16412669845481478,0.6770581871256488,0.15881511024804823,299
686,2021-12-12,0.09384650250745022,0.7501333411852008,0.15602014906294595,435
687,2021-12-13,0.13732462669023843,0.6590567803215519,0.20361859105288604,411
688,2021-12-14,0.1399849722474445,0.6383235930308399,0.22169143352771273,471
689,2021-12-15,0.17404331064784884,0.6639759419371314,0.16198074610955704,453
690,2021-12-16,0.17616061680918157,0.636916436528483,0.1869229426816962,395
691,2021-12-17,0.147223116834624,0.6551423571062645,0.19763452412594085,331
692,2021-12-18,0.1663616507231478,0.661603902115621,0.17203444110620172,268
693,2021-12-19,0.16691466903556806,0.6487678865038963,0.18431743832350928,272
694,2021-12-20,0.18286811391412042,0.6147313371562766,0.20240055044243208,289
695,2021-12-21,0.14157470821295368,0.6473682495903287,0.21105704169597947,319
696,2021-12-22,0.14535416922412298,0.6356438483056202,0.21900198122684172,297
697,2021-12-23,0.16326680251306766,0.653999835045145,0.18273336121924005,377
698,2021-12-24,0.16984943700853156,0.5957964203822912,0.23435414442351332,348
699,2021-12-25,0.22513650844750024,0.5573708748622641,0.2174926212063262,192
700,2021-12-26,0.1571641647127094,0.6472088702206383,0.19562696972405907,258
701,2021-12-27,0.13048482921842294,0.6495655476995907,0.21994962683367705,282
702,2021-12-28,0.1475026880907564,0.6918213714710464,0.16067593383673034,220
703,2021-12-29,0.1351496187656874,0.6818145382534032,0.18303583738250992,242
704,2021-12-30,0.15208479567874966,0.6895126685297953,0.1584025335759887,87
